Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"5,000",110 to 120,"1,200 to 1,300",Aug-24
WESTMERE,JURONG EAST STREET 13,22,Executive Condominium,3,"4,300",100 to 110,"1,000 to 1,100",Aug-24
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,700",90 to 100,"1,000 to 1,100",Aug-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"3,500",120 to 130,"1,200 to 1,300",Aug-24
THE BROWNSTONE,CANBERRA DRIVE,27,Executive Condominium,4,"4,400",90 to 100,"1,000 to 1,100",Aug-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,000",110 to 120,"1,200 to 1,300",Aug-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,3,"5,500",120 to 130,"1,300 to 1,400",Aug-24
THE CANOPY,YISHUN AVENUE 11,27,Executive Condominium,2,"3,700",80 to 90,800 to 900,Aug-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,400",110 to 120,"1,200 to 1,300",Aug-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"4,000",120 to 130,"1,300 to 1,400",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,2,"3,750",70 to 80,700 to 800,Aug-24
EXECUTIVE CONDOMINIUM DEVELOPMENT,PUNGGOL FIELD WALK,19,Executive Condominium,4,"5,500",110 to 120,"1,200 to 1,300",Aug-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,050",110 to 120,"1,100 to 1,200",Aug-24
THE CANOPY,YISHUN AVENUE 11,27,Executive Condominium,3,"4,700",120 to 130,"1,300 to 1,400",Aug-24
SIGNATURE AT YISHUN,YISHUN STREET 51,27,Executive Condominium,3,"4,000",80 to 90,"900 to 1,000",Aug-24
WESTMERE,JURONG EAST STREET 13,22,Executive Condominium,3,"4,800",100 to 110,"1,100 to 1,200",Aug-24
TREASURE CREST,ANCHORVALE CRESCENT,19,Executive Condominium,3,"4,000",100 to 110,"1,000 to 1,100",Aug-24
THE CRITERION,YISHUN STREET 51,27,Executive Condominium,3,"5,000",90 to 100,"1,000 to 1,100",Aug-24
THE RAINFOREST,CHOA CHU KANG AVENUE 3,23,Executive Condominium,3,"3,900",80 to 90,"900 to 1,000",Aug-24
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"4,200",90 to 100,"1,000 to 1,100",Aug-24
THE FLORIDA,HOUGANG AVENUE 7,19,Executive Condominium,3,"3,900",110 to 120,"1,200 to 1,300",Aug-24
SEA HORIZON,PASIR RIS RISE,18,Executive Condominium,4,"5,000",120 to 130,"1,300 to 1,400",Aug-24
BELYSA,PASIR RIS DRIVE 1,18,Executive Condominium,3,"3,500",80 to 90,800 to 900,Aug-24
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"4,300",100 to 110,"1,100 to 1,200",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,3,"4,000",100 to 110,"1,000 to 1,100",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"4,600",120 to 130,"1,200 to 1,300",Aug-24
THE FLORIDA,HOUGANG AVENUE 7,19,Executive Condominium,3,"4,100",120 to 130,"1,300 to 1,400",Aug-24
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,3,"4,000",90 to 100,"1,000 to 1,100",Aug-24
SIGNATURE AT YISHUN,YISHUN STREET 51,27,Executive Condominium,3,"4,000",100 to 110,"1,000 to 1,100",Aug-24
ESPARINA RESIDENCES,COMPASSVALE BOW,19,Executive Condominium,3,"4,400",90 to 100,"1,000 to 1,100",Aug-24
SOL ACRES,CHOA CHU KANG GROVE,23,Executive Condominium,2,"3,500",60 to 70,700 to 800,Aug-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"5,000",120 to 130,"1,300 to 1,400",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,3,"4,200",90 to 100,"1,000 to 1,100",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,3,"4,400",100 to 110,"1,000 to 1,100",Aug-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"3,900",110 to 120,"1,200 to 1,300",Aug-24
BELLEWATERS,ANCHORVALE CRESCENT,19,Executive Condominium,3,"3,800",90 to 100,"1,000 to 1,100",Aug-24
THE AMORE,EDGEDALE PLAINS,19,Executive Condominium,3,"3,700",90 to 100,"1,000 to 1,100",Aug-24
SOL ACRES,CHOA CHU KANG GROVE,23,Executive Condominium,2,"3,650",80 to 90,800 to 900,Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,600",110 to 120,"1,200 to 1,300",Aug-24
CITYLIFE@TAMPINES,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,000",110 to 120,"1,100 to 1,200",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,3,"4,200",90 to 100,"1,000 to 1,100",Aug-24
WHITEWATER,PASIR RIS STREET 72,18,Executive Condominium,3,"3,750",100 to 110,"1,100 to 1,200",Aug-24
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,200",80 to 90,800 to 900,Aug-24
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,100",80 to 90,800 to 900,Aug-24
ECOPOLITAN,PUNGGOL WALK,19,Executive Condominium,3,"3,900",90 to 100,"1,000 to 1,100",Aug-24
CITYLIFE@TAMPINES,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,700",100 to 110,"1,100 to 1,200",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,200",120 to 130,"1,200 to 1,300",Aug-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"5,000",110 to 120,"1,200 to 1,300",Aug-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"3,700",110 to 120,"1,200 to 1,300",Aug-24
THE FLORIDA,HOUGANG AVENUE 7,19,Executive Condominium,3,"4,100",110 to 120,"1,200 to 1,300",Aug-24
INZ RESIDENCE,CHOA CHU KANG AVENUE 5,23,Executive Condominium,4,"4,300",110 to 120,"1,200 to 1,300",Aug-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,400",110 to 120,"1,200 to 1,300",Aug-24
BELYSA,PASIR RIS DRIVE 1,18,Executive Condominium,3,"3,550",70 to 80,800 to 900,Aug-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"3,800",110 to 120,"1,200 to 1,300",Aug-24
NORTHWAVE,WOODLANDS VIEW,25,Executive Condominium,2,"3,300",60 to 70,600 to 700,Aug-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,400",110 to 120,"1,200 to 1,300",Aug-24
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"4,000",110 to 120,"1,100 to 1,200",Aug-24
1 CANBERRA,CANBERRA DRIVE,27,Executive Condominium,3,"3,500",80 to 90,"900 to 1,000",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,950",120 to 130,"1,300 to 1,400",Aug-24
ESPARINA RESIDENCES,COMPASSVALE BOW,19,Executive Condominium,2,"3,600",70 to 80,800 to 900,Aug-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,100",110 to 120,"1,200 to 1,300",Aug-24
LA CASA,WOODLANDS DRIVE 16,25,Executive Condominium,3,"4,400",100 to 110,"1,100 to 1,200",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"4,600",120 to 130,"1,300 to 1,400",Aug-24
LAKE LIFE,TAO CHING ROAD,22,Executive Condominium,4,"5,500",110 to 120,"1,200 to 1,300",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,2,"3,400",70 to 80,700 to 800,Aug-24
SKYPARK RESIDENCES,SEMBAWANG CRESCENT,27,Executive Condominium,3,"4,600",110 to 120,"1,200 to 1,300",Aug-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,000",120 to 130,"1,300 to 1,400",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,000",120 to 130,"1,200 to 1,300",Aug-24
TREASURE CREST,ANCHORVALE CRESCENT,19,Executive Condominium,3,"4,100",80 to 90,"900 to 1,000",Aug-24
WATERWOODS,PUNGGOL FIELD WALK,19,Executive Condominium,4,"5,000",110 to 120,"1,200 to 1,300",Aug-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,200",120 to 130,"1,200 to 1,300",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"4,800",110 to 120,"1,200 to 1,300",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"4,200",110 to 120,"1,200 to 1,300",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,600",120 to 130,"1,200 to 1,300",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,500",110 to 120,"1,200 to 1,300",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,500",120 to 130,"1,200 to 1,300",Aug-24
THE ESPARIS,PASIR RIS DRIVE 4,18,Executive Condominium,3,"4,100",110 to 120,"1,100 to 1,200",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"5,000",120 to 130,"1,300 to 1,400",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,2,"3,900",70 to 80,800 to 900,Aug-24
CITYLIFE@TAMPINES,TAMPINES CENTRAL 7,18,Executive Condominium,3,"5,000",100 to 110,"1,100 to 1,200",Aug-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,3,"5,600",130 to 140,"1,300 to 1,400",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,2,"4,000",80 to 90,800 to 900,Aug-24
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"4,400",110 to 120,"1,200 to 1,300",Aug-24
WESTMERE,JURONG EAST STREET 13,22,Executive Condominium,3,"5,400",110 to 120,"1,200 to 1,300",Aug-24
WATERBAY,EDGEFIELD PLAINS,19,Executive Condominium,3,"4,700",180 to 190,"1,900 to 2,000",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,100",120 to 130,"1,200 to 1,300",Aug-24
THE CRITERION,YISHUN STREET 51,27,Executive Condominium,2,"3,300",60 to 70,600 to 700,Aug-24
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,18,Executive Condominium,4,"6,600",120 to 130,"1,300 to 1,400",Aug-24
THE TOPIARY,FERNVALE LANE,28,Executive Condominium,4,"4,500",120 to 130,"1,300 to 1,400",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"4,200",120 to 130,"1,300 to 1,400",Aug-24
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"3,800",120 to 130,"1,200 to 1,300",Aug-24
THE CRITERION,YISHUN STREET 51,27,Executive Condominium,3,"4,300",90 to 100,"1,000 to 1,100",Aug-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,3,"5,100",90 to 100,"1,000 to 1,100",Aug-24
WATERWOODS,PUNGGOL FIELD WALK,19,Executive Condominium,4,"6,000",110 to 120,"1,200 to 1,300",Aug-24
THE AMORE,EDGEDALE PLAINS,19,Executive Condominium,3,"5,000",100 to 110,"1,000 to 1,100",Aug-24
WATERWOODS,PUNGGOL FIELD WALK,19,Executive Condominium,3,"4,300",90 to 100,"1,000 to 1,100",Aug-24
THE CRITERION,YISHUN STREET 51,27,Executive Condominium,3,"4,350",90 to 100,"1,000 to 1,100",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,600",110 to 120,"1,200 to 1,300",Aug-24
THE CANOPY,YISHUN AVENUE 11,27,Executive Condominium,3,"5,300",120 to 130,"1,300 to 1,400",Aug-24
LA CASA,WOODLANDS DRIVE 16,25,Executive Condominium,2,"3,300",90 to 100,"900 to 1,000",Aug-24
PINEVALE,TAMPINES STREET 73,18,Executive Condominium,3,"4,000",120 to 130,"1,300 to 1,400",Aug-24
BELLEWOODS,WOODLANDS AVENUE 5,25,Executive Condominium,3,"4,000",90 to 100,"1,000 to 1,100",Aug-24
WESTMERE,JURONG EAST STREET 13,22,Executive Condominium,3,"3,700",100 to 110,"1,100 to 1,200",Aug-24
PARK GREEN,RIVERVALE LINK,19,Executive Condominium,3,"4,500",120 to 130,"1,300 to 1,400",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,600",110 to 120,"1,200 to 1,300",Aug-24
PINEVALE,TAMPINES STREET 73,18,Executive Condominium,3,"5,280",110 to 120,"1,200 to 1,300",Aug-24
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"3,400",100 to 110,"1,100 to 1,200",Aug-24
LAKE LIFE,TAO CHING ROAD,22,Executive Condominium,4,"5,300",120 to 130,"1,300 to 1,400",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"4,150",120 to 130,"1,300 to 1,400",Aug-24
BELLEWATERS,ANCHORVALE CRESCENT,19,Executive Condominium,3,"3,900",90 to 100,"900 to 1,000",Aug-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,3,"4,500",90 to 100,"1,000 to 1,100",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,2,"3,250",70 to 80,700 to 800,Aug-24
THE RAINFOREST,CHOA CHU KANG AVENUE 3,23,Executive Condominium,3,"4,500",100 to 110,"1,100 to 1,200",Aug-24
THE QUINTET,CHOA CHU KANG STREET 64,23,Executive Condominium,3,"4,200",110 to 120,"1,200 to 1,300",Aug-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,100",110 to 120,"1,200 to 1,300",Aug-24
THE EDEN AT TAMPINES,TAMPINES STREET 34,18,Executive Condominium,3,"4,000",110 to 120,"1,200 to 1,300",Aug-24
THE DEW,BUKIT BATOK STREET 21,23,Executive Condominium,3,"4,100",100 to 110,"1,100 to 1,200",Aug-24
BELYSA,PASIR RIS DRIVE 1,18,Executive Condominium,3,"4,200",90 to 100,"1,000 to 1,100",Aug-24
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"4,500",80 to 90,"900 to 1,000",Aug-24
INZ RESIDENCE,CHOA CHU KANG AVENUE 5,23,Executive Condominium,3,"4,750",110 to 120,"1,200 to 1,300",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,3,"4,200",100 to 110,"1,000 to 1,100",Aug-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"3,300",90 to 100,"900 to 1,000",Aug-24
WATERCOLOURS,PASIR RIS LINK,18,Executive Condominium,4,"4,700",110 to 120,"1,200 to 1,300",Aug-24
BELYSA,PASIR RIS DRIVE 1,18,Executive Condominium,3,"3,700",90 to 100,"1,000 to 1,100",Aug-24
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"3,900",120 to 130,"1,200 to 1,300",Aug-24
YEW MEI GREEN,CHOA CHU KANG NORTH 6,23,Executive Condominium,3,"3,900",120 to 130,"1,200 to 1,300",Aug-24
BELLEWOODS,WOODLANDS AVENUE 5,25,Executive Condominium,3,"3,900",80 to 90,"900 to 1,000",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,700",110 to 120,"1,200 to 1,300",Aug-24
THE TOPIARY,FERNVALE LANE,28,Executive Condominium,4,"4,900",120 to 130,"1,300 to 1,400",Aug-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"3,600",90 to 100,"900 to 1,000",Aug-24
PARK GREEN,RIVERVALE LINK,19,Executive Condominium,4,"4,400",130 to 140,"1,400 to 1,500",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,000",120 to 130,"1,300 to 1,400",Aug-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,4,"5,200",100 to 110,"1,100 to 1,200",Aug-24
TWIN FOUNTAINS,WOODLANDS AVENUE 6,25,Executive Condominium,3,"4,180",100 to 110,"1,000 to 1,100",Aug-24
BELYSA,PASIR RIS DRIVE 1,18,Executive Condominium,3,"3,800",100 to 110,"1,000 to 1,100",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"5,200",160 to 170,"1,700 to 1,800",Aug-24
PINEVALE,TAMPINES STREET 73,18,Executive Condominium,3,"4,300",120 to 130,"1,300 to 1,400",Aug-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"3,700",120 to 130,"1,300 to 1,400",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"3,900",110 to 120,"1,200 to 1,300",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"4,100",120 to 130,"1,200 to 1,300",Aug-24
FORESTVILLE,WOODLANDS DRIVE 16,25,Executive Condominium,3,"4,400",90 to 100,"1,000 to 1,100",Aug-24
WANDERVALE,CHOA CHU KANG AVENUE 3,23,Executive Condominium,3,"4,200",100 to 110,"1,000 to 1,100",Aug-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,3,"4,300",80 to 90,"900 to 1,000",Aug-24
LAKE LIFE,TAO CHING ROAD,22,Executive Condominium,4,"6,500",110 to 120,"1,200 to 1,300",Aug-24
WANDERVALE,CHOA CHU KANG AVENUE 3,23,Executive Condominium,4,"4,900",110 to 120,"1,200 to 1,300",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"5,000",130 to 140,"1,300 to 1,400",Aug-24
THE FLORAVALE,WESTWOOD AVENUE,22,Executive Condominium,3,"5,000",110 to 120,"1,200 to 1,300",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"5,500",120 to 130,"1,300 to 1,400",Aug-24
THE TERRACE,EDGEDALE PLAINS,19,Executive Condominium,3,"3,800",90 to 100,"1,000 to 1,100",Aug-24
THE EDEN AT TAMPINES,TAMPINES STREET 34,18,Executive Condominium,3,"4,200",110 to 120,"1,200 to 1,300",Aug-24
NUOVO,ANG MO KIO AVENUE 9,20,Executive Condominium,3,"3,500",110 to 120,"1,200 to 1,300",Aug-24
PRIVE,PUNGGOL FIELD,19,Executive Condominium,2,"3,650",70 to 80,800 to 900,Aug-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"4,200",130 to 140,"1,400 to 1,500",Aug-24
THE CANOPY,YISHUN AVENUE 11,27,Executive Condominium,4,"6,300",190 to 200,"2,000 to 2,100",Aug-24
LILYDALE,YISHUN AVENUE 6,27,Executive Condominium,3,"3,800",110 to 120,"1,100 to 1,200",Aug-24
TWIN FOUNTAINS,WOODLANDS AVENUE 6,25,Executive Condominium,3,"4,200",100 to 110,"1,100 to 1,200",Aug-24
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,4,"4,500",100 to 110,"1,100 to 1,200",Aug-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,800",120 to 130,"1,300 to 1,400",Aug-24
RIVERPARC RESIDENCE,PUNGGOL DRIVE,19,Executive Condominium,3,"4,000",100 to 110,"1,000 to 1,100",Aug-24
SOL ACRES,CHOA CHU KANG GROVE,23,Executive Condominium,1,"3,150",50 to 60,500 to 600,Aug-24
THE EDEN AT TAMPINES,TAMPINES STREET 34,18,Executive Condominium,3,"3,500",90 to 100,"1,000 to 1,100",Aug-24
1 CANBERRA,CANBERRA DRIVE,27,Executive Condominium,3,"3,600",100 to 110,"1,000 to 1,100",Aug-24
THE VISIONAIRE,CANBERRA DRIVE,27,Executive Condominium,4,"4,200",100 to 110,"1,100 to 1,200",Aug-24
WATERWOODS,PUNGGOL FIELD WALK,19,Executive Condominium,4,"6,600",110 to 120,"1,200 to 1,300",Aug-24
LILYDALE,YISHUN AVENUE 6,27,Executive Condominium,3,"4,700",110 to 120,"1,200 to 1,300",Aug-24
LILYDALE,YISHUN AVENUE 6,27,Executive Condominium,3,"4,500",110 to 120,"1,200 to 1,300",Aug-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,400",110 to 120,"1,100 to 1,200",Aug-24
PARK GREEN,RIVERVALE LINK,19,Executive Condominium,3,"4,100",120 to 130,"1,300 to 1,400",Aug-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"4,500",120 to 130,"1,300 to 1,400",Aug-24
THE EDEN AT TAMPINES,TAMPINES STREET 34,18,Executive Condominium,3,"4,100",110 to 120,"1,200 to 1,300",Aug-24
THE AMORE,EDGEDALE PLAINS,19,Executive Condominium,3,"3,500",80 to 90,800 to 900,Aug-24
THE VALES,ANCHORVALE CRESCENT,19,Executive Condominium,4,"4,800",110 to 120,"1,200 to 1,300",Aug-24
THE TERRACE,EDGEDALE PLAINS,19,Executive Condominium,3,"4,000",100 to 110,"1,000 to 1,100",Aug-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"4,500",90 to 100,"900 to 1,000",Aug-24
WATERWOODS,PUNGGOL FIELD WALK,19,Executive Condominium,2,"3,900",70 to 80,800 to 900,Aug-24
BLOSSOM RESIDENCES,SEGAR ROAD,23,Executive Condominium,2,"3,000",70 to 80,700 to 800,Aug-24
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"3,800",90 to 100,"900 to 1,000",Aug-24
SKYPARK RESIDENCES,SEMBAWANG CRESCENT,27,Executive Condominium,3,"4,000",100 to 110,"1,100 to 1,200",Aug-24
SIGNATURE AT YISHUN,YISHUN STREET 51,27,Executive Condominium,4,"4,200",110 to 120,"1,100 to 1,200",Aug-24
THE AMORE,EDGEDALE PLAINS,19,Executive Condominium,4,"4,100",110 to 120,"1,200 to 1,300",Aug-24
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,3,"4,000",90 to 100,"1,000 to 1,100",Aug-24
NORTHOAKS,WOODLANDS CRESCENT,25,Executive Condominium,3,"3,800",110 to 120,"1,200 to 1,300",Aug-24
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,18,Executive Condominium,3,"4,200",80 to 90,800 to 900,Aug-24
THE VISIONAIRE,CANBERRA DRIVE,27,Executive Condominium,4,"5,000",100 to 110,"1,100 to 1,200",Aug-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,3,"5,000",90 to 100,"1,000 to 1,100",Aug-24
THE BROWNSTONE,CANBERRA DRIVE,27,Executive Condominium,3,"4,300",80 to 90,"900 to 1,000",Aug-24
THE RIVERVALE,RIVERVALE LINK,19,Executive Condominium,3,"3,500",120 to 130,"1,200 to 1,300",Jul-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,500",110 to 120,"1,100 to 1,200",Jul-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,5,"7,500",130 to 140,"1,400 to 1,500",Jul-24
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,2,"3,500",70 to 80,700 to 800,Jul-24
LAKE LIFE,TAO CHING ROAD,22,Executive Condominium,4,"5,000",110 to 120,"1,200 to 1,300",Jul-24
SEA HORIZON,PASIR RIS RISE,18,Executive Condominium,3,"4,600",100 to 110,"1,000 to 1,100",Jul-24
WOODSVALE,WOODLANDS DRIVE 72,25,Executive Condominium,3,"3,800",120 to 130,"1,300 to 1,400",Jul-24
SKYPARK RESIDENCES,SEMBAWANG CRESCENT,27,Executive Condominium,3,"3,900",110 to 120,"1,200 to 1,300",Jul-24
YEW MEI GREEN,CHOA CHU KANG NORTH 6,23,Executive Condominium,3,"3,600",100 to 110,"1,100 to 1,200",Jul-24
WHITEWATER,PASIR RIS STREET 72,18,Executive Condominium,4,"4,500",120 to 130,"1,300 to 1,400",Jul-24
PINEVALE,TAMPINES STREET 73,18,Executive Condominium,3,"4,000",120 to 130,"1,300 to 1,400",Jul-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,3,"4,500",90 to 100,"1,000 to 1,100",Jul-24
TREASURE CREST,ANCHORVALE CRESCENT,19,Executive Condominium,3,"4,050",100 to 110,"1,000 to 1,100",Jul-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,3,"5,200",90 to 100,"1,000 to 1,100",Jul-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,650",130 to 140,"1,300 to 1,400",Jul-24
SEA HORIZON,PASIR RIS RISE,18,Executive Condominium,5,"4,800",140 to 150,"1,500 to 1,600",Jul-24
THE CANOPY,YISHUN AVENUE 11,27,Executive Condominium,3,"4,300",110 to 120,"1,100 to 1,200",Jul-24
BISHAN LOFT,BISHAN STREET 11,20,Executive Condominium,3,"5,500",130 to 140,"1,300 to 1,400",Jul-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,500",110 to 120,"1,200 to 1,300",Jul-24
LUSH ACRES,FERNVALE CLOSE,28,Executive Condominium,4,"4,700",150 to 160,"1,600 to 1,700",Jul-24
SIGNATURE AT YISHUN,YISHUN STREET 51,27,Executive Condominium,3,"3,800",80 to 90,"900 to 1,000",Jul-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,500",150 to 160,"1,600 to 1,700",Jul-24
LILYDALE,YISHUN AVENUE 6,27,Executive Condominium,3,"3,700",110 to 120,"1,100 to 1,200",Jul-24
BELLEWATERS,ANCHORVALE CRESCENT,19,Executive Condominium,3,"4,150",100 to 110,"1,000 to 1,100",Jul-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,4,"5,800",110 to 120,"1,200 to 1,300",Jul-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,3,"4,500",90 to 100,"1,000 to 1,100",Jul-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,700",110 to 120,"1,200 to 1,300",Jul-24
PARC LIFE,SEMBAWANG CRESCENT,27,Executive Condominium,3,"4,000",100 to 110,"1,100 to 1,200",Jul-24
WINDERMERE,CHOA CHU KANG STREET 64,23,Executive Condominium,3,"4,850",110 to 120,"1,200 to 1,300",Jul-24
TWIN WATERFALLS,PUNGGOL WALK,19,Executive Condominium,3,"3,800",80 to 90,"900 to 1,000",Jul-24
ECOPOLITAN,PUNGGOL WALK,19,Executive Condominium,3,"4,000",100 to 110,"1,000 to 1,100",Jul-24
THE VISIONAIRE,CANBERRA DRIVE,27,Executive Condominium,3,"3,700",90 to 100,"900 to 1,000",Jul-24
SUMMERDALE,BOON LAY DRIVE,22,Executive Condominium,3,"4,500",120 to 130,"1,300 to 1,400",Jul-24
THE BROWNSTONE,CANBERRA DRIVE,27,Executive Condominium,3,"4,300",90 to 100,"900 to 1,000",Jul-24
WESTWOOD RESIDENCES,WESTWOOD AVENUE,22,Executive Condominium,3,"4,800",90 to 100,"1,000 to 1,100",Jul-24
